DENOM_CIA,ANO_ARQUIVO,VL_CONTA
KORA SAÚDE PARTICIPAÇÕES S.A.,2024,919859.0
KORA SAÚDE PARTICIPAÇÕES S.A.,2025,500832.0
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,2021,1249962.0
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,2022,1256057.0
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,2023,1414520.0
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,2024,1741113.0
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,2025,1780796.0
LETS RENT A CAR S/A,2023,679591.0
LETS RENT A CAR S/A,2024,591578.0
LG INFORMÁTICA S.A.,2021,92646.0
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,2021,197083.0
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,2022,181702.0
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,2023,163683.0
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,2024,135720.0
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,2025,135981.0
LIGGA TELECOMUNICAÇÕES S.A.,2022,2060106.0
LIGGA TELECOMUNICAÇÕES S.A.,2023,971302.0
LIGHT ENERGIA S.A.,2021,480833.0
LIGHT ENERGIA S.A.,2022,495048.0
LIGHT ENERGIA S.A.,2023,630655.0
LIGHT ENERGIA S.A.,2024,995599.0
LIGHT ENERGIA S.A.,2025,1153378.0
LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2021,8733101.0
LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2022,2844757.0
LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2023,3095688.0
LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2024,5218457.0
LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,2025,5448695.0
LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2021,629470.0
LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2022,647794.0
LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2023,635111.0
LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2024,665846.0
LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,2025,466360.0
LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,2021,269913.0
LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,2022,2286762.0
LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,2023,2355244.0
LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,2024,2445613.0
LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,2025,2562357.0
LOCALIZA FLEET S.A.,2021,1382908.0
LOCALIZA FLEET S.A.,2022,1918523.0
LOCALIZA FLEET S.A.,2023,2607562.0
LOCALIZA FLEET S.A.,2024,5088357.0
LOCALIZA FLEET S.A.,2025,5753767.0
LOCALIZA RENT A CAR S.A.,2021,7617090.0
LOCALIZA RENT A CAR S.A.,2022,20570605.0
LOCALIZA RENT A CAR S.A.,2023,25397815.0
LOCALIZA RENT A CAR S.A.,2024,26342714.0
LOCALIZA RENT A CAR S.A.,2025,25539012.0
LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2021,3340742.0
LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2022,3663838.0
LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2023,3732221.0
LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2024,3605375.0
LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,2025,3632716.0
LOG-IN LOGISTICA INTERMODAL S.A.,2021,455297.0
LOG-IN LOGISTICA INTERMODAL S.A.,2022,875614.0
LOG-IN LOGISTICA INTERMODAL S.A.,2023,939147.0
LOG-IN LOGISTICA INTERMODAL S.A.,2024,968854.0
LOG-IN LOGISTICA INTERMODAL S.A.,2025,1089675.0
LOJAS QUERO QUERO S.A.,2021,541509.0
LOJAS QUERO QUERO S.A.,2022,536822.0
LOJAS QUERO QUERO S.A.,2023,533802.0
LOJAS QUERO QUERO S.A.,2024,545997.0
LOJAS QUERO QUERO S.A.,2025,404936.0
LOJAS RENNER S.A.,2021,9806621.0
LOJAS RENNER S.A.,2022,10087515.0
LOJAS RENNER S.A.,2023,10047221.0
LOJAS RENNER S.A.,2024,10772951.0
LOJAS RENNER S.A.,2025,10456281.0
LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2021,190341.0
LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2022,187529.0
LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2023,205710.0
LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2024,223403.0
LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,2025,229161.0
LUPATECH S.A,2021,145071.0
LUPATECH S.A,2022,187706.0
LUPATECH S.A,2023,159563.0
LUPATECH S.A,2024,138380.0
LUPATECH S.A,2025,74470.0
LUPO S.A.,2021,932255.0
LUPO S.A.,2022,1069285.0
LUPO S.A.,2023,1175197.0
LUPO S.A.,2024,1284668.0
LUPO S.A.,2025,1386244.0
LWSA S/A,2021,2935066.0
LWSA S/A,2022,2977587.0
LWSA S/A,2023,2882146.0
LWSA S/A,2024,2745843.0
LWSA S/A,2025,2467887.0
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2021,7032288.0
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2022,6708721.0
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2023,7604694.0
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2024,7997943.0
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,2025,8238162.0
MADERO INDÚSTRIA E COMÉRCIO S.A.,2021,457953.0
MADERO INDÚSTRIA E COMÉRCIO S.A.,2022,252663.0
MADERO INDÚSTRIA E COMÉRCIO S.A.,2023,188834.0
MADERO INDÚSTRIA E COMÉRCIO S.A.,2024,356746.0
MADERO INDÚSTRIA E COMÉRCIO S.A.,2025,218512.0
MAGAZINE LUIZA S.A.,2021,11261231.0
MAGAZINE LUIZA S.A.,2022,10648701.0
MAGAZINE LUIZA S.A.,2023,9610534.0
MAGAZINE LUIZA S.A.,2024,11319262.0
MAGAZINE LUIZA S.A.,2025,11278030.0
MAHLE METAL LEVE S.A.,2021,1710803.0
MAHLE METAL LEVE S.A.,2022,1579757.0
MAHLE METAL LEVE S.A.,2023,912718.0
MAHLE METAL LEVE S.A.,2024,770597.0
MAHLE METAL LEVE S.A.,2025,863791.0
MANGELS INDUSTRIAL S.A.,2021,-251234.0
MANGELS INDUSTRIAL S.A.,2022,7225.0
MANGELS INDUSTRIAL S.A.,2023,40978.0
MANGELS INDUSTRIAL S.A.,2024,553.0
MANGELS INDUSTRIAL S.A.,2025,46969.0
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2021,-498547.0
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2022,-507524.0
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2023,-529326.0
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2024,-553740.0
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,2025,-226654.0
MARCOPOLO S.A.,2021,2956231.0
MARCOPOLO S.A.,2022,3204773.0
MARCOPOLO S.A.,2023,3587709.0
MARCOPOLO S.A.,2024,4082336.0
MARCOPOLO S.A.,2025,3895529.0
MARFRIG GLOBAL FOODS S.A.,2021,5571723.0
MARFRIG GLOBAL FOODS S.A.,2022,26449609.0
MARFRIG GLOBAL FOODS S.A.,2023,24889835.0
MARFRIG GLOBAL FOODS S.A.,2024,19938112.0
MARFRIG GLOBAL FOODS S.A.,2025,14317085.0
MARISA LOJAS S.A.,2021,999524.0
MARISA LOJAS S.A.,2022,517184.0
MARISA LOJAS S.A.,2023,467.0
MARISA LOJAS S.A.,2024,284608.0
MARISA LOJAS S.A.,2025,224157.0
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,2021,1199022.0
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,2022,1295213.0
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,2023,1324704.0
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,2024,1367967.0
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,2025,1216258.0
METALFRIO SOLUTIONS S.A.,2021,-121716.0
METALFRIO SOLUTIONS S.A.,2022,-334200.0
METALFRIO SOLUTIONS S.A.,2023,-330162.0
METALFRIO SOLUTIONS S.A.,2024,434408.0
METALFRIO SOLUTIONS S.A.,2025,458696.0
METALURGICA GERDAU S.A.,2021,43623062.0
METALURGICA GERDAU S.A.,2022,47289112.0
METALURGICA GERDAU S.A.,2023,49573439.0
METALURGICA GERDAU S.A.,2024,58253714.0
METALURGICA GERDAU S.A.,2025,53858747.0
METALURGICA RIOSULENSE S.A.,2021,80022.0
METALURGICA RIOSULENSE S.A.,2022,143057.0
METALURGICA RIOSULENSE S.A.,2023,189111.0
METALURGICA RIOSULENSE S.A.,2024,235827.0
METALURGICA RIOSULENSE S.A.,2025,274006.0
METANOR SA METANOL DO NE,2021,85966.0
METANOR SA METANOL DO NE,2022,100876.0
METANOR SA METANOL DO NE,2023,113776.0
METANOR SA METANOL DO NE,2024,123193.0
METANOR SA METANOL DO NE,2025,124524.0
METISA METALURGICA TIMBOENSE S.A.,2021,315893195.0
METISA METALURGICA TIMBOENSE S.A.,2022,383231845.0
METISA METALURGICA TIMBOENSE S.A.,2023,444004108.0
METISA METALURGICA TIMBOENSE S.A.,2024,459343392.0
METISA METALURGICA TIMBOENSE S.A.,2025,456006957.0
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2021,1092961.0
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2022,1239377.0
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2023,1461620.0
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2024,1448031.0
"MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.",2025,1577807.0
MINERVA S.A.,2021,654131.0
MINERVA S.A.,2022,1062495.0
MINERVA S.A.,2023,659550.0
MINERVA S.A.,2024,87217.0
MINERVA S.A.,2025,1893220.0
MINUPAR PARTICIPACOES S.A.,2021,-344161.0
MINUPAR PARTICIPACOES S.A.,2022,-336085.0
MINUPAR PARTICIPACOES S.A.,2023,-324175.0
MINUPAR PARTICIPACOES S.A.,2024,-312125.0
MINUPAR PARTICIPACOES S.A.,2025,189736.0
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2021,994933.0
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2022,1004033.0
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2023,1026209.0
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2024,1041998.0
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2025,1055104.0
MLOG S.A.,2021,823397.0
MLOG S.A.,2022,711670.0
MLOG S.A.,2023,682693.0
MLOG S.A.,2024,641623.0
MLOG S.A.,2025,597272.0
MONTE RODOVIAS S.A.,2021,1079008.0
MONTEIRO ARANHA S.A.,2021,923210.0
MONTEIRO ARANHA S.A.,2022,1019202.0
MONTEIRO ARANHA S.A.,2023,1515156.0
MONTEIRO ARANHA S.A.,2024,1353000.0
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2021,8565800.0
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2022,11822750.0
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2023,13077229.0
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2024,14002086.0
MOTIVA INFRAESTRUTURA DE MOBILIDADE S.A.,2025,16282437.0
MOURA DUBEUX ENGENHARIA S/A,2021,1071763.0
MOURA DUBEUX ENGENHARIA S/A,2022,1178026.0
MOURA DUBEUX ENGENHARIA S/A,2023,1337581.0
MOURA DUBEUX ENGENHARIA S/A,2024,1536068.0
MOURA DUBEUX ENGENHARIA S/A,2025,1516559.0
MOVIDA PARTICIPACOES SA,2021,3284472.0
MOVIDA PARTICIPACOES SA,2022,2768683.0
MOVIDA PARTICIPACOES SA,2023,2522137.0
MOVIDA PARTICIPACOES SA,2024,2492492.0
MOVIDA PARTICIPACOES SA,2025,2967804.0
MPM CORPÓREOS S.A.,2021,720817.0
MPM CORPÓREOS S.A.,2022,887416.0
MPM CORPÓREOS S.A.,2023,860360.0
MPM CORPÓREOS S.A.,2024,856065.0
MPM CORPÓREOS S.A.,2025,856007.0
MRS LOGISTICA S.A.,2024,7465937.0
MRS LOGISTICA S.A.,2025,8651391.0
MRV ENGENHARIA E PARTICIPACOES S.A.,2021,6573626.0
MRV ENGENHARIA E PARTICIPACOES S.A.,2022,6574308.0
MRV ENGENHARIA E PARTICIPACOES S.A.,2023,7564642.0
MRV ENGENHARIA E PARTICIPACOES S.A.,2024,7470423.0
MRV ENGENHARIA E PARTICIPACOES S.A.,2025,6155197.0
MULTINER S/A,2021,-412531.0
MULTINER S/A,2022,-403981.0
MULTINER S/A,2023,-166967.0
MULTINER S/A,2024,-211024.0
MULTINER S/A,2025,-225735.0
MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2021,6363193.0
MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2022,6582543.0
MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2023,6933998.0
MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2024,5645769.0
MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,2025,6299379.0
MUNDIAL S.A. - PRODUTOS DE CONSUMO,2021,-724004.0
MUNDIAL S.A. - PRODUTOS DE CONSUMO,2022,158489.0
MUNDIAL S.A. - PRODUTOS DE CONSUMO,2023,146655.0
MUNDIAL S.A. - PRODUTOS DE CONSUMO,2024,163746.0
MUNDIAL S.A. - PRODUTOS DE CONSUMO,2025,134489.0
MÉLIUZ S.A.,2021,695483.0
MÉLIUZ S.A.,2022,799198.0
MÉLIUZ S.A.,2023,782487.0
MÉLIUZ S.A.,2024,349470.0
MÉLIUZ S.A.,2025,518095.0
NATURA &CO HOLDING S.A.,2021,28566725.0
NATURA &CO HOLDING S.A.,2022,22351184.0
NATURA &CO HOLDING S.A.,2023,23120465.0
NATURA &CO HOLDING S.A.,2024,15671587.0
NATURA COSMÉTICOS S.A.,2021,7817396.0
NATURA COSMÉTICOS S.A.,2022,5992553.0
NATURA COSMÉTICOS S.A.,2023,9373002.0
NATURA COSMÉTICOS S.A.,2024,9209915.0
NATURA COSMÉTICOS S.A.,2025,12976710.0
NEOENERGIA S.A.,2021,24238000.0
NEOENERGIA S.A.,2022,26937000.0
NEOENERGIA S.A.,2023,30076000.0
NEOENERGIA S.A.,2024,32747000.0
NEOENERGIA S.A.,2025,36584000.0
NEOGRID PARTICIPAÇÕES S.A.,2021,467868.0
NEOGRID PARTICIPAÇÕES S.A.,2022,457436.0
NEOGRID PARTICIPAÇÕES S.A.,2023,449942.0
NEOGRID PARTICIPAÇÕES S.A.,2024,452974.0
NEOGRID PARTICIPAÇÕES S.A.,2025,442302.0
NEXPE PARTICIPAÇÕES S.A,2021,9856.0
NEXPE PARTICIPAÇÕES S.A,2022,-86833.0
NEXPE PARTICIPAÇÕES S.A,2023,-137498.0
NEXPE PARTICIPAÇÕES S.A,2024,-185994.0
NEXPE PARTICIPAÇÕES S.A,2025,-102952.0
NU HOLDINGS LTD.,2021,24632698.0
NU HOLDINGS LTD.,2022,25810521.0
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,2021,22954.0
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,2022,31337.0
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,2023,34879.0
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,2024,45155.0
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,2025,50539.0
OCEANPACT SERVIÇOS MARITIMOS S.A.,2021,897985.0
OCEANPACT SERVIÇOS MARITIMOS S.A.,2022,763659.0
OCEANPACT SERVIÇOS MARITIMOS S.A.,2023,788369.0
OCEANPACT SERVIÇOS MARITIMOS S.A.,2024,994268.0
OCEANPACT SERVIÇOS MARITIMOS S.A.,2025,1013463.0
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,2021,49668.0
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,2022,99585.0
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,2023,115626.0
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,2024,-181377.0
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.,2025,-110819.0
ODONTOPREV S.A.,2021,1121249.0
OI S.A. - EM RECUPERAÇÃO JUDICIAL,2021,-722981.0
OI S.A. - EM RECUPERAÇÃO JUDICIAL,2022,-21846002.0
OI S.A. - EM RECUPERAÇÃO JUDICIAL,2023,-27283395.0
OI S.A. - EM RECUPERAÇÃO JUDICIAL,2024,-16286602.0
OLIVEIRA TRUST S.A.,2021,66586.0
OLIVEIRA TRUST S.A.,2022,84908.0
OLIVEIRA TRUST S.A.,2023,89136.0
OLIVEIRA TRUST S.A.,2024,100557.0
OLIVEIRA TRUST S.A.,2025,86413.0
ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2021,2304943.0
ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2022,2632456.0
ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2023,2679371.0
ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2024,3382425.0
ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,2025,1062407.0
ORANJEBTC S.A. - EDUCAÇÃO E INVESTIMENTO,2025,1696382.0
ORIGEM ENERGIA S.A.,2022,2986352.0
ORIGEM ENERGIA S.A.,2023,1746169.0
ORIGEM ENERGIA S.A.,2024,943350.0
ORIGEM ENERGIA S.A.,2025,1368603.0
ORIZON MEIO AMBIENTE S.A.,2022,709554.0
ORIZON MEIO AMBIENTE S.A.,2023,709795.0
ORIZON MEIO AMBIENTE S.A.,2024,779421.0
ORIZON MEIO AMBIENTE S.A.,2025,817300.0
ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.,2021,369413.0
ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.,2022,581467.0
ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.,2023,744593.0
ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.,2024,873871.0
ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.,2025,1551637.0
OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2021,-5336929.0
OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2022,-5624263.0
OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2023,-6808783.0
OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2024,-8404492.0
OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,2025,-9918400.0
OUROFINO S.A.,2021,641472.0
OUROFINO S.A.,2022,735969.0
OUROFINO S.A.,2023,689395.0
OUROFINO S.A.,2024,756419.0
OUROFINO S.A.,2025,796857.0
PACAEMBU CONSTRUTORA S.A.,2021,365450.0
PACAEMBU CONSTRUTORA S.A.,2022,388815.0
PACAEMBU CONSTRUTORA S.A.,2023,471549.0
PACAEMBU CONSTRUTORA S.A.,2024,663570.0
PACAEMBU CONSTRUTORA S.A.,2025,865334.0
PADTEC HOLDING S.A.,2021,128337.0
PADTEC HOLDING S.A.,2022,135679.0
PADTEC HOLDING S.A.,2023,152540.0
PADTEC HOLDING S.A.,2024,121931.0
PADTEC HOLDING S.A.,2025,134974.0
PANATLANTICA S.A.,2021,854351.0
PANATLANTICA S.A.,2022,840373.0
PANATLANTICA S.A.,2023,840564.0
PANATLANTICA S.A.,2024,769144.0
PANATLANTICA S.A.,2025,742060.0
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2021,-954026.0
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2022,-2817566.0
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2023,-4223510.0
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2024,-6285846.0
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,2025,-7544086.0
PATRIMAR ENGENHARIA S.A.,2021,487282.0
PATRIMAR ENGENHARIA S.A.,2022,537696.0
PATRIMAR ENGENHARIA S.A.,2023,571490.0
PATRIMAR ENGENHARIA S.A.,2024,565112.0
PATRIMAR ENGENHARIA S.A.,2025,552614.0
PBG S/A,2021,356157.0
PBG S/A,2022,467244.0
PBG S/A,2023,385989.0
PBG S/A,2024,371119.0
PBG S/A,2025,26502.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES,2021,-5211848.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES,2022,-4890668.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES,2023,-3320543.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES,2024,-3333497.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES,2025,-3308533.0
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2021,1759256.0
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2022,1840572.0
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2023,1808893.0
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2024,1661686.0
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,2025,1708254.0
PETROLEO BRASILEIRO S.A. PETROBRAS,2021,389581000.0
PETROLEO BRASILEIRO S.A. PETROBRAS,2022,364385000.0
PETROLEO BRASILEIRO S.A. PETROBRAS,2023,382340000.0
PETROLEO BRASILEIRO S.A. PETROBRAS,2024,367514000.0
PETROLEO BRASILEIRO S.A. PETROBRAS,2025,417587000.0
PETRORECÔNCAVO S.A.,2021,1871813.0
PETRORECÔNCAVO S.A.,2022,3810502.0
PETRORECÔNCAVO S.A.,2023,4517883.0
PETRORECÔNCAVO S.A.,2024,4235277.0
PETRORECÔNCAVO S.A.,2025,4330716.0
PETTENATI S.A. INDUSTRIA TEXTIL,2021,342492503.0
PETTENATI S.A. INDUSTRIA TEXTIL,2022,414166221.0
PETTENATI S.A. INDUSTRIA TEXTIL,2023,430112349.0
PETTENATI S.A. INDUSTRIA TEXTIL,2024,481583320.0
PETTENATI S.A. INDUSTRIA TEXTIL,2025,510135052.0
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,2021,317223.0
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,2022,408982.0
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,2023,646114.0
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,2024,915646.0
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,2025,1142545.0
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2021,-311446.0
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2022,-408567.0
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2023,-409281.0
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2024,-519276.0
PLASCAR PARTICIPACOES INDUSTRIAIS S.A.,2025,-723222.0
PLATÃO CAPITAL S.A.,2024,-30044.0
PLATÃO CAPITAL S.A.,2025,-87658.0
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,2021,-65240.0
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,2022,-70440.0
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,2023,-75884.0
PORTO SAÚDE PARTICIPAÇÕES S.A.,2023,2482604.0
PORTO SAÚDE PARTICIPAÇÕES S.A.,2024,1754700.0
PORTO SAÚDE PARTICIPAÇÕES S.A.,2025,2342005.0
PORTO SEGURO S.A.,2021,9364728.0
PORTO SEGURO S.A.,2022,10641057.0
PORTO SEGURO S.A.,2023,12497798.0
PORTO SEGURO S.A.,2024,14145398.0
PORTO SEGURO S.A.,2025,15871223.0
PORTO SERVIÇO S.A,2023,2142546.0
PORTO SERVIÇO S.A,2024,1177903.0
PORTO SERVIÇO S.A,2025,1035033.0
POSITIVO TECNOLOGIA S.A.,2021,1181661.0
POSITIVO TECNOLOGIA S.A.,2022,1406320.0
POSITIVO TECNOLOGIA S.A.,2023,1596427.0
POSITIVO TECNOLOGIA S.A.,2024,1646121.0
POSITIVO TECNOLOGIA S.A.,2025,1575992.0
PRINER SERVIÇOS INDUSTRIAIS S.A.,2021,229080.0
PRINER SERVIÇOS INDUSTRIAIS S.A.,2022,221762.0
PRINER SERVIÇOS INDUSTRIAIS S.A.,2023,238704.0
PRINER SERVIÇOS INDUSTRIAIS S.A.,2024,354650.0
PRINER SERVIÇOS INDUSTRIAIS S.A.,2025,562334.0
PRIO FORTE S.A.,2023,1120723.0
PRIO FORTE S.A.,2024,22271345.0
PRIO FORTE S.A.,2025,20189885.0
PRIO S.A.,2021,6620249.0
PRIO S.A.,2022,9892017.0
PRIO S.A.,2023,13878280.0
PRIO S.A.,2024,25924192.0
PRIO S.A.,2025,25779881.0
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,2021,-380.0
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,2022,-138.0
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,2023,-648.0
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,2024,-437.0
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,2025,-218.0
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2021,1475888.0
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2022,1510594.0
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2023,1539025.0
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2024,1585820.0
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,2025,1635564.0
PRÁTICA PRODUTOS S.A.,2021,63884.0
PRÁTICA PRODUTOS S.A.,2022,77506.0
PRÁTICA PRODUTOS S.A.,2023,77630.0
PRÁTICA PRODUTOS S.A.,2024,101566.0
PRÁTICA PRODUTOS S.A.,2025,98993.0
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,2021,1275049.0
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,2022,1356594.0
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,2023,1285533.0
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,2024,1301570.0
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,2025,1308389.0
QUALITY SOFTWARE S.A.,2021,58506511.0
QUALITY SOFTWARE S.A.,2022,67949095.0
QUALITY SOFTWARE S.A.,2023,82523862.0
QUALITY SOFTWARE S.A.,2024,104149402.0
QUALITY SOFTWARE S.A.,2025,122773556.0
RAIA DROGASIL S.A.,2021,4718802.0
RAIA DROGASIL S.A.,2022,5402941.0
RAIA DROGASIL S.A.,2023,6028301.0
RAIA DROGASIL S.A.,2024,6446887.0
RAIA DROGASIL S.A.,2025,7335968.0
RAIZEN ENERGIA S.A.,2021,6909313.0
RAIZEN ENERGIA S.A.,2022,13595854.0
